model_name,Input_Name,status,rag_top1,rag_candidates,error_message,gt_standard_name,is_correct
qwen3.5:9b,목공용 접톱,error,목공용접톱,"목공용접톱, 접톱, 쇠톱, 원형톱, 목공줄",Expecting value: line 1 column 1 (char 0),목공용접톱,False
qwen3.5:9b,목공용 톱,error,목공용접톱,"목공용접톱, 톱, 쇠톱, 접톱, 원형톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용 톱(소),error,목공용접톱,"목공용접톱, 목공용드릴비트, 쇠톱, 원형톱, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용 톱(톱자루+날),error,목공용접톱,"목공용접톱, 쇠톱, 원형톱, 목공줄, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용 홀쑈,error,쇠지렛대,"쇠지렛대, 타일컷터, 편구스패너, 와이어스트리퍼, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용접톱,error,목공용접톱,"목공용접톱, 원형톱, 쇠톱, 목공줄, 목공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용톱,error,쇠톱,"쇠톱, 목공용접톱, 원형톱, 접톱, 목공톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용톱 자루,error,목공용접톱,"목공용접톱, 원형톱, 목공용드릴비트, 쇠톱, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용톱(265MM),error,클램프미터,"클램프미터, 목공용드릴비트, 목공용접톱, 철공용드릴비트세트, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용톱(5개),error,원형톱,"원형톱, 쇠톱, 기어렌치세트, 목공줄, 목공용접톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공용톱대,error,원형톱,"원형톱, 목공줄, 쇠톱, 모종삽, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공줄,error,목공줄,"목공줄, 절단석, 그립망치, 드릴비트, 빠루망치",Expecting value: line 1 column 1 (char 0),목공줄,False
qwen3.5:9b,목공줄 5380,error,전동공구세트,"전동공구세트, 목공용드릴비트, 공구세트, 고속절단기, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공줄(200mm),error,클램프미터,"클램프미터, 목공용드릴비트, 철공용드릴비트, 드릴비트세트, 철공용드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공클램프 4개,error,전동공구세트,"전동공구세트, 목공용드릴비트, 드릴비트세트, 기어렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공톱,error,목공톱,"목공톱, 쇠톱, 원형톱, 왕복톱(레시프로쏘), 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공톱 1개,error,원형톱,"원형톱, 목공줄, 목공톱, 쇠톱, 모종삽",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공형쇠톱,error,목공용접톱,"목공용접톱, 쇠톱, 원형톱, 목공줄, 접톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목공형쇠톱(전정톱),error,쇠톱,"쇠톱, 원형톱, 목공용접톱, 접톱, 전정톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목발,error,접톱,"접톱, 쇠톱, 모종삽, 먹통, 커터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목발 보행보조기,error,전지가위,"전지가위, 목공줄, 육각렌치, 육각렌치세트, 직각자",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목발(대/중/소),error,고무망치,"고무망치, 해머드릴, 양용드라이버, 쇠지렛대, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목재 톱,error,목공용접톱,"목공용접톱, 톱, 목공용드릴비트, 쇠톱, 커터칼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목재용 직소날,error,목공용드릴비트,"목공용드릴비트, 목공용접톱, 목공줄, 철판가위, 고지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목재톱,error,목공용접톱,"목공용접톱, 톱, 쇠톱, 접톱, 커터칼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,목톱,error,접톱,"접톱, 쇠톱, 원형톱, 목공톱, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몰딩빠루,error,빠루망치,"빠루망치, 만능렌치, 전동드릴, 해머드릴, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,못,error,고무망치,"고무망치, 해머드릴, 에어건, 그립망치, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키,error,렌치,"렌치, 고무망치, 에어건, 커터, 스크레퍼",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키 06“,error,전선릴,"전선릴, 와이어스트리퍼, 편구스패너, 스크레퍼, 전동드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 08“,error,옵셋렌치,"옵셋렌치, 전선릴, 전동드라이버, 와이어스트리퍼, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 10,error,고무망치,"고무망치, 편구스패너, 만능렌치, 타일컷터, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 10',error,고무망치,"고무망치, 편구스패너, 와이어스트리퍼, 쇠지렛대, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 10“,error,고무망치,"고무망치, 편구스패너, 와이어스트리퍼, 전동드릴, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 10인치,error,고무망치,"고무망치, 편구스패너, 만능렌치, 몽키렌치, 해머드릴",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키 10＂,error,옵셋렌치,"옵셋렌치, 굽은노즈플라이어, 플라이어렌치, 쇠지렛대, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 12,error,편구스패너,"편구스패너, 양용드라이버, 카운터싱크, 만능렌치, 장도리",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 12“,error,편구스패너,"편구스패너, 고무망치, 스크레퍼, 쇠지렛대, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 12인치,error,편구스패너,"편구스패너, 고무망치, 몽키렌치, 만능렌치, 양용드라이버",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키 6',error,편구스패너,"편구스패너, 고무망치, 해머드릴, 쇠지렛대, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 8',error,편구스패너,"편구스패너, 고무망치, 만능렌치, 스크레퍼, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 8인치,error,편구스패너,"편구스패너, 고무망치, 몽키렌치, 만능렌치, 스크레퍼",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키 8＂,error,편구스패너,"편구스패너, 옵셋렌치, 굽은노즈플라이어, 라쳇렌치세트, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 大,error,고무망치,"고무망치, 전선릴, 렌치, 몽키렌치, 해머드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 小,error,고무망치,"고무망치, 해머드릴, 렌치, 줄자, 에어건",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너,error,편구스패너,"편구스패너, 쇠지렛대, 스크레퍼, 굽은노즈플라이어, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너,error,편구스패너,"편구스패너, 쇠지렛대, 스크레퍼, 굽은노즈플라이어, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 10',error,굽은노즈플라이어,"굽은노즈플라이어, 옵셋렌치, 플라이어렌치, 쇠지렛대, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 10inch,error,편구스패너,"편구스패너, 스패너세트, 타일컷터, 굽은노즈플라이어, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 10인치,error,편구스패너,"편구스패너, 굽은노즈플라이어, 쇠지렛대, 와이어스트리퍼, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 12inch,error,편구스패너,"편구스패너, 굽은노즈플라이어, 쇠지렛대, 스패너세트, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 12인치,error,굽은노즈플라이어,"굽은노즈플라이어, 편구스패너, 옵셋렌치, 쇠지렛대, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 1개,error,편구스패너,"편구스패너, 만능렌치, 스패너세트, 해머드릴, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 8,error,편구스패너,"편구스패너, 소켓렌치세트, 스패너세트, 볼렌치세트, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 8inch,error,편구스패너,"편구스패너, 스패너세트, 만능렌치, 소켓렌치세트, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너 8개,error,스패너세트,"스패너세트, 소켓렌치세트, 만능렌치, 편구스패너, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너10,error,편구스패너,"편구스패너, 와이어스트리퍼, 타일컷터, 쇠지렛대, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너10',error,다이아고날플라이어,"다이아고날플라이어, 옵셋렌치, 냉동라쳇렌치, 스냅링플라이어, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스패너8,error,편구스패너,"편구스패너, 소켓렌치세트, 양용드라이버, 볼렌치세트, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키 스페너,error,편구스패너,"편구스패너, 쇠지렛대, 스크레퍼, 고무망치, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"몽키 이레가 8″,10″,12″ /스페인",error,볼렌치세트,"볼렌치세트, 전동타카, 라쳇렌치세트, 편구스패너, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(10,error,편구스패너,"편구스패너, 볼렌치세트, 고무망치, 몽키렌치, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(10'') 1개,error,만능렌치,"만능렌치, 소켓렌치세트, 편구스패너, 스패너세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(10) 1개,error,소켓렌치세트,"소켓렌치세트, 만능렌치, 볼렌치세트, 스패너세트, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(10″),error,편구스패너,"편구스패너, 볼렌치세트, 소켓렌치세트, 만능렌치, 고무망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(10인치),error,옵셋렌치,"옵셋렌치, 다이아고날플라이어, 냉동라쳇렌치, 앵글그라인더, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(12'') 1개,error,만능렌치,"만능렌치, 스패너세트, 소켓렌치세트, 편구스패너, 그립망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(12) 1개,error,소켓렌치세트,"소켓렌치세트, 만능렌치, 스패너세트, 기어렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(12인치),error,고무망치,"고무망치, 편구스패너, 몽키렌치, 만능렌치, 스크레퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(12인치) 1개,error,만능렌치,"만능렌치, 편구스패너, 스패너세트, 소켓렌치세트, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(2),error,볼렌치세트,"볼렌치세트, 소켓렌치세트, 편구스패너, 만능렌치, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(8,error,볼렌치세트,"볼렌치세트, 전동타카, 장도리, 편구스패너, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(8'') 1개,error,만능렌치,"만능렌치, 스패너세트, 기어렌치세트, 그립망치, 원형톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(8인치),error,몽키렌치,"몽키렌치, 편구스패너, 고무망치, 쇠지렛대, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(8인치) 1개,error,만능렌치,"만능렌치, 스패너세트, 기어렌치세트, 소켓렌치세트, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(대),error,옵셋렌치,"옵셋렌치, 스냅링플라이어, 다이아고날플라이어, 냉동라쳇렌치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키(중),error,고무망치,"고무망치, 몽키렌치, 전선릴, 전동타카, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"몽키,렌치,스패너",error,옵셋렌치,"옵셋렌치, 굽은노즈플라이어, 라쳇렌치세트, 플라이어렌치, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"몽키/광폭(34mm,39mm)",error,클램프미터,"클램프미터, 라돈측정기, 고속절단기, 별렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키/렌치/스패너,error,옵셋렌치,"옵셋렌치, 굽은노즈플라이어, 플라이어렌치, 쇠지렛대, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키2개,error,원형톱,"원형톱, 왕복톱(레시프로쏘), 직각자, 줄자, 모종삽",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키8,error,소켓렌치세트,"소켓렌치세트, 볼렌치세트, 편구스패너, 전동타카, 장도리",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키렌치,error,몽키렌치,"몽키렌치, 토크렌치, 핀펀치, 전선릴, 렌치",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키렌치 (10),error,몽키렌치,"몽키렌치, 볼렌치세트, 토크렌치, 와이어스트리퍼, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키렌치 (8),error,볼렌치세트,"볼렌치세트, 몽키렌치, 토크렌치, 소켓렌치세트, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키렌치(25cm),error,클램프미터,"클램프미터, 기어렌치세트, T렌치세트, 소켓렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키렌치(30cm),error,스패너세트,"스패너세트, 클램프미터, 소켓렌치세트, T렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키렌치15'' 1개,error,편구스패너,"편구스패너, 볼렌치세트, 와이어스트리퍼, 라쳇렌치세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너,error,플라이어렌치,"플라이어렌치, 굽은노즈플라이어, 전동드라이버, 옵셋렌치, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),몽키렌치,False
qwen3.5:9b,몽키스패너 10,error,와이어스트리퍼,"와이어스트리퍼, 라쳇렌치세트, 편구스패너, 전동드라이버, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너 10',error,냉동라쳇렌치,"냉동라쳇렌치, 다이아고날플라이어, 바이스그립플라이어, 앵글그라인더, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너 12인치,error,냉동라쳇렌치,"냉동라쳇렌치, 다이아고날플라이어, 옵셋렌치, 스냅링플라이어, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너 1개,error,편구스패너,"편구스패너, 전선릴, 와이어스트리퍼, 스크레퍼, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너 200(8),error,소켓렌치세트,"소켓렌치세트, 볼렌치세트, 스패너세트, 편구스패너, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,몽키스패너 250(10),error,라쳇렌치세트,"라쳇렌치세트, 볼렌치세트, 와이어스트리퍼, 편구스패너, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
