model_name,Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
granite4.1:8b,고지가위,success,고지가위,"고지가위, 전지가위, 철판가위, 다목적가위, 가스토치, 고압세척기, 쇠지렛대, 고무망치, 고속절단기, 석고대패, 디지털수평기, 다이아고날플라이어, 글루스틱, 톱, 도끼",고지가위,,,,False,고지가위,True
granite4.1:8b,고지가위(5m),success,고지가위,"고지가위, 전지가위, 철판가위, 다목적가위, 고압세척기, 가스토치, 쇠지렛대, 고무망치, 고속절단기, 디지털수평기, 석고대패, 사다리, 다이아고날플라이어, 수평기, 테이블톱",고지가위,,,5m,False,고지가위,True
granite4.1:8b,고프로,success,왕복톱(레시프로쏘),"왕복톱(레시프로쏘), 안전로프, 고지가위, 고압세척기, 고속절단기, 고무망치, 석고대패, 에어컴프레서, 점프케이블, 로터리해머드릴, 에어펌프, F클램프, 클램프미터, 파이프렌치, 자전거펌프",왕복톱(레시프로쏘),,,,True,,
granite4.1:8b,곡선 전정톱,success,전정톱,"전정톱, 전선릴, 톱, 원형톱, 테이블톱, 접톱, 목공톱, 쇠톱, 전지가위, 라돈측정기, 전동드릴, 목공용접톱, 왕복톱(레시프로쏘), 전동타카, 전동공구세트",전정톱,,,,False,,
granite4.1:8b,곡선톱,success,톱,"톱, 전선릴, 쇠톱, 원형톱, 전정톱, 접톱, 테이블톱, 목공톱, 적외선온도계, 목공용접톱, 왕복톱(레시프로쏘), 탭세트, 타일컷터, 볼트컷터, 전동드릴",목공용접톱,,,,False,,
granite4.1:8b,공간살균기,success,공구함,"공구함, 목공톱, 공구세트, 열풍기, 목공줄, 수평기, 송풍기, 직소기, 검전기, 공구함세트, 전동공구세트, 라돈측정기, 고압세척기, 목공용접톱, 고속절단기",고압세척기,,,,False,,
granite4.1:8b,공구Box 1개,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 목공톱, 목공줄, 편구스패너, 목공용접톱, 철공용드릴비트세트, 철공용드릴비트, 목공용드릴비트, 배터리팩, 스패너세트, 충전드릴, 볼트컷터",공구함,,,,False,,
granite4.1:8b,공구가방세트(가정용) jaya,success,공구세트,"공구세트, 공구함세트, 전동공구세트, 공구함, 철공용드릴비트세트, 세트, 다목적가위, 탭세트, 철판가위, 스패너세트, 플라이어세트, 끌세트, 정밀드라이버세트, 전지가위, 비트세트",공구함세트,자야(JAYA),,,False,,
granite4.1:8b,공구가위,success,공구함,"공구함, 철판가위, 다목적가위, 공구세트, 전지가위, 고지가위, 공구함세트, 전동공구세트, 목공톱, 편구스패너, 목공줄, 목공용접톱, 가스토치, 철공용드릴비트, 목공용드릴비트",다목적가위,,,,False,,
granite4.1:8b,공구놀이세트,success,공구세트,"공구세트, 공구함세트, 전동공구세트, 공구함, 세트, 플라이어세트, 다이스세트, 스패너세트, 탭세트, 비트세트, 철공용드릴비트세트, 드라이버세트, 끌세트, 볼렌치세트, T렌치세트",공구세트,,,,False,,
granite4.1:8b,공구박스,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 편구스패너, 목공톱, 목공줄, 목공용접톱, 스패너세트, 스크레퍼, 철공용드릴비트세트, 철공용드릴비트, 스패너, 목공용드릴비트, 글루스틱",공구세트,,,,False,,
granite4.1:8b,공구박스 1개,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 편구스패너, 목공톱, 목공줄, 목공용접톱, 스패너세트, 철공용드릴비트세트, 스크레퍼, 목공용드릴비트, 스패너, 철공용드릴비트, 멀티테스터",공구함,,,,False,,
granite4.1:8b,공구박스(대),success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 대패, 편구스패너, 목공톱, 석고대패, 쇠지렛대, 목공줄, 목공용접톱, 스패너세트, 스크레퍼, 철공용드릴비트세트, 스패너",공구함,,,,False,,
granite4.1:8b,공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 비트세트, 플라이어세트, T렌치세트, 볼렌치세트, 드라이버세트, 기어렌치세트",공구세트,,,,False,공구세트,True
granite4.1:8b,공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 비트세트, 플라이어세트, T렌치세트, 볼렌치세트, 드라이버세트, 기어렌치세트",공구세트,,,,False,공구세트,True
granite4.1:8b,공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 비트세트, 플라이어세트, T렌치세트, 볼렌치세트, 드라이버세트, 기어렌치세트",공구세트,,,,False,공구세트,True
granite4.1:8b,공구세트 (12pcs),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 철공용드릴비트세트, 스패너세트, 탭세트, 플라이어세트, 비트세트, 끌세트, 드라이버세트, 드릴비트세트, 볼렌치세트, 소켓렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트 16pcs,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 철공용드릴비트세트, 스패너세트, 플라이어세트, 탭세트, 비트세트, 볼렌치세트, 소켓렌치세트, 끌세트, 라쳇렌치세트, T렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트 1개,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 철공용드릴비트세트, 탭세트, 플라이어세트, 끌세트, 비트세트, 드라이버세트, 소켓렌치세트, 볼렌치세트, 기어렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트 1개(소켓 18개),success,공구세트,"공구세트, 전동공구세트, 소켓렌치세트, 공구함세트, 공구함, 세트, 철공용드릴비트세트, 탭세트, 스패너세트, 비트세트, 플라이어세트, 드릴비트세트, 끌세트, 라쳇렌치세트, 콘크리트드릴비트세트",소켓렌치세트,,,,False,,
granite4.1:8b,공구세트 25pcs,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 철공용드릴비트세트, 탭세트, 스패너세트, 끌세트, 비트세트, 플라이어세트, 소켓렌치세트, 기어렌치세트, 볼렌치세트, 드릴비트세트",공구세트,,,,False,,
granite4.1:8b,공구세트 2개,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 철공용드릴비트세트, 탭세트, 플라이어세트, 끌세트, 비트세트, T렌치세트, 소켓렌치세트, 볼렌치세트, 기어렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트 3개,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 철공용드릴비트세트, 탭세트, 플라이어세트, 끌세트, 비트세트, T렌치세트, 드라이버세트, 볼렌치세트, 드릴비트세트",공구세트,,,,False,,
granite4.1:8b,공구세트(1),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 플라이어세트, 비트세트, 드라이버세트, 소켓렌치세트, 볼렌치세트, 기어렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트(12종),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 철공용드릴비트세트, 탭세트, 플라이어세트, 끌세트, 비트세트, 드라이버세트, 볼렌치세트, 드릴비트세트, 다이스세트",공구세트,,,,False,,
granite4.1:8b,공구세트(JAYA JTS80),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, T렌치세트, 세트, A형사다리, 철공용드릴비트세트, 스패너세트, 플라이어세트, 끌세트, 탭세트, 비트세트, 다이스세트, 볼렌치세트",공구세트,자야,,,False,공구세트,True
granite4.1:8b,공구세트(대),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 플라이어세트, 비트세트, T렌치세트, 다이스세트, 드라이버세트, 드릴비트세트",공구세트,,,,False,,
granite4.1:8b,공구세트(대)-139pcs,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 철공용드릴비트세트, 탭세트, 끌세트, 스패너세트, 플라이어세트, 조합렌치세트, 소켓렌치세트, 기어렌치세트, T렌치세트, 라쳇렌치세트",공구세트,,,,False,공구세트,True
granite4.1:8b,공구세트(대)-HARDEN,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 탭세트, 스패너세트, 철공용드릴비트세트, 끌세트, 라쳇렌치세트, LED작업등, T렌치세트, 볼렌치세트, 소켓렌치세트, 비트세트",공구세트,하든(HARDEN),,,False,공구세트,True
granite4.1:8b,공구세트(소),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 소켓렌치세트, 스패너세트, 탭세트, 철공용드릴비트세트, 끌세트, 비트세트, 플라이어세트, 다이스세트, 드라이버세트, T렌치세트",공구세트,,,,False,,
granite4.1:8b,공구세트(소) JTS-14,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 소켓렌치세트, T렌치세트, 철공용드릴비트세트, 세트, 탭세트, SDS드릴비트, 비트세트, 끌세트, 스패너세트, 드릴비트세트, 플라이어세트",공구세트,,,,False,,
granite4.1:8b,공구세트(중),success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 탭세트, 끌세트, 스패너세트, 철공용드릴비트세트, 플라이어세트, 비트세트, T렌치세트, 볼렌치세트, 다이스세트, 드라이버세트",공구세트,,,,False,,
granite4.1:8b,공구세트(중) JTS-20,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, T렌치세트, 세트, 철공용드릴비트세트, 탭세트, 끌세트, 비트세트, SDS드릴비트, 스패너세트, 플라이어세트, 소켓렌치세트, 드릴비트세트",공구세트,,,,False,,
granite4.1:8b,공구세트3개,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 세트, 스패너세트, 철공용드릴비트세트, 탭세트, 플라이어세트, 끌세트, 비트세트, T렌치세트, 드라이버세트, 드릴비트세트, 볼렌치세트",공구세트,,,,False,,
granite4.1:8b,공구셋트,success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, 옵셋렌치, 철공용드릴비트세트, 세트, 목공줄, 편구스패너, 목공톱, 소켓렌치세트, 스패너세트, 철공용드릴비트, 목공용드릴비트, 기어렌치세트",공구세트,,,,False,공구세트,True
granite4.1:8b,공구셋트 1개,success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, 철공용드릴비트세트, 옵셋렌치, 세트, 편구스패너, 목공톱, 목공줄, 철공용드릴비트, 목공용드릴비트, 스패너세트, 소켓렌치세트, 목공용접톱",공구세트,,,,False,,
granite4.1:8b,공구셋트(16pcs)(1),success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, 옵셋렌치, 철공용드릴비트세트, 목공톱, 편구스패너, 목공줄, 세트, 목공용드릴비트, 목공용접톱, 철공용드릴비트, 스패너세트, 소켓렌치세트",공구세트,,,,False,,
granite4.1:8b,"공구셋트(18pcs,5개)",success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, 옵셋렌치, 철공용드릴비트세트, 목공톱, 세트, 목공줄, 편구스패너, 철공용드릴비트, 목공용드릴비트, 소켓렌치세트, 콘크리트드릴비트세트, 탭세트",공구세트,,,"18피스, 5개",False,,
granite4.1:8b,공구셋트(25pcs)(1),success,공구세트,"공구세트, 공구함, 공구함세트, 전동공구세트, 옵셋렌치, 철공용드릴비트세트, 목공톱, 목공줄, 편구스패너, 철공용드릴비트, 세트, 목공용드릴비트, 소켓렌치세트, 목공용접톱, 콘크리트드릴비트세트",공구세트,,,,False,,
granite4.1:8b,"공구셋트(25pcs,5개)",success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, 철공용드릴비트세트, 옵셋렌치, 목공톱, 목공줄, 세트, 편구스패너, 철공용드릴비트, 목공용드릴비트, 소켓렌치세트, 콘크리트드릴비트세트, 목공용접톱",공구세트,,,"25개, 5개",False,,
granite4.1:8b,공구셋트SMATO(16),success,공구세트,"공구세트, 공구함, 공구함세트, 전동공구세트, SDS드릴비트, T렌치세트, 철공용드릴비트세트, 옵셋렌치, 목공톱, A형사다리, 목공용드릴비트, 목공줄, 철공용드릴비트, 세트, 스패너세트",공구세트,스마토(SMATO),,,False,공구세트,True
granite4.1:8b,공구셋트SMATO(25),success,공구세트,"공구세트, 공구함세트, 공구함, 전동공구세트, SDS드릴비트, T렌치세트, 철공용드릴비트세트, 옵셋렌치, A형사다리, 목공톱, 목공용드릴비트, 스패너세트, 목공줄, 철공용드릴비트, 세트",공구세트,스마토(SMATO),,,False,공구세트,True
granite4.1:8b,공구주머니,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 충전해머드릴, 목공톱, 목공줄, 로터리해머드릴, 해머드릴, 니퍼, 편구스패너, 강력니퍼, 목공용접톱, 버니어캘리퍼스, 철공용드릴비트",공구함,,,,False,,
granite4.1:8b,공구통,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 먹통, 목공톱, 목공줄, 편구스패너, 목공용접톱, 철공용드릴비트, 철공용드릴비트세트, 목공용드릴비트, 핸드카트, 전동드릴, 전동타카",공구함,,,,False,,
granite4.1:8b,공구함,success,공구함,"공구함, 공구함세트, 공구세트, 전동공구세트, 목공톱, 목공줄, 목공용접톱, 편구스패너, 목공용드릴비트, 철공용드릴비트, 철공용드릴비트세트, 로터리해머드릴, 충전해머드릴, 충전드릴, 핸드카트",공구함,,,,False,,
