Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
바이스크립(10WR),success,전동공구세트,"전동공구세트, 소켓렌치세트, 스패너세트, 기어렌치세트, T렌치세트",전동공구세트,,,,False,,
바이스크립(125mm),success,클램프미터,"클램프미터, 고속절단기, 전동공구세트, 공구세트, 철공용드릴비트",클램프미터,,,125mm,False,,
바이스클립,success,카운터싱크,"카운터싱크, 볼렌치세트, 다이스세트, 장도리, 볼렌치",볼렌치세트,,,,False,,
바이스프라이어,success,스냅링플라이어,"스냅링플라이어, 플라이어렌치, 플라이어, 굽은노즈플라이어, 옵셋렌치",플라이어,,,,False,,
바이스플라이야 10WR(USA),success,전동공구세트,"전동공구세트, 전동압착기, 공구세트, 끌세트, 전지가위",전동공구세트,,유선,,False,,
바이스플라이어,success,스냅링플라이어,"스냅링플라이어, 앵글그라인더, 다이아고날플라이어, 플라이어렌치, 옵셋렌치",스냅링플라이어,,,,False,바이스그립플라이어,False
바이스플라이어,success,스냅링플라이어,"스냅링플라이어, 앵글그라인더, 다이아고날플라이어, 플라이어렌치, 옵셋렌치",스냅링플라이어,,,,False,바이스그립플라이어,False
바이스플라이어 1개,success,굽은노즈플라이어,"굽은노즈플라이어, 플라이어렌치, 스냅링플라이어, 옵셋렌치, 다이아고날플라이어",굽은노즈플라이어,,,,False,,
바이스플라이어(10″),success,라쳇렌치세트,"라쳇렌치세트, 옵셋렌치, 굽은노즈플라이어, 다이아고날플라이어, 플라이어렌치",다이아고날플라이어,,,10″,False,,
바이스플라이어(10인치),success,바이스그립플라이어,"바이스그립플라이어, 앵글그라인더, 다이아고날플라이어, 냉동라쳇렌치, 스냅링플라이어",바이스그립플라이어,,,10인치,False,바이스그립플라이어,True
바이스플라이어(250mm),success,클램프미터,"클램프미터, 고속절단기, 전동공구세트, 드릴비트세트, 공구세트",클램프미터,,,250mm,False,,
바이스플라이어(5WR),success,전동공구세트,"전동공구세트, 소켓렌치세트, 스패너세트, 양용드라이버, 끌세트",양용드라이버,,,,False,,
"바이스플라이어(SM-W10R, 10",success,전동공구세트,"전동공구세트, 소켓렌치세트, 조합렌치세트, 정밀드라이버세트, 전자산업용니퍼",전동공구세트,,유선,,False,,
바이스플라이어(락킹플라이어),success,다이아고날플라이어,"다이아고날플라이어, 앵글그라인더, 스냅링플라이어, 냉동라쳇렌치, 바이스그립플라이어",바이스그립플라이어,,,,False,,
바이스플라이어(락킹플라이어)10',success,바이스그립플라이어,"바이스그립플라이어, 냉동라쳇렌치, 다이아고날플라이어, 앵글그라인더, 앤드컷팅니퍼",바이스그립플라이어,,,10'',False,,
바이스플레아(10인치),success,바이스그립플라이어,"바이스그립플라이어, 냉동라쳇렌치, 다이아고날플라이어, 앵글그라인더, 버니어캘리퍼스",바이스그립플라이어,,,10인치,False,,
박스렌치세트,success,소켓렌치세트,"소켓렌치세트, 기어렌치세트, T렌치세트, 스패너세트, 공구세트",소켓렌치세트,,,,False,,
반려동물 이동장,success,목공톱,"목공톱, 왕복톱(레시프로쏘), 원형톱, 목공줄, 그립망치",목공톱,,,,True,,
발 펌프,success,에어펌프,"에어펌프, 드릴비트세트, 다림추, 철공용드릴비트, 드릴비트",에어펌프,,,,False,,
발펌프,success,에어펌프,"에어펌프, 철공용드릴비트, 목공용드릴비트, 드릴비트세트, 클램프미터",에어펌프,,,,False,,
발펌프,success,에어펌프,"에어펌프, 철공용드릴비트, 목공용드릴비트, 드릴비트세트, 클램프미터",에어펌프,,,,False,,
발펌프(쌍발) SM-FP7-스마토,success,철공용드릴비트,"철공용드릴비트, 철공용드릴비트세트, 목공용드릴비트, 정밀드라이버세트, 고속절단기",고속절단기,스마토(SMATO),,,False,,
발펌프(외발),success,에어펌프,"에어펌프, 철공용드릴비트, 목공용드릴비트, 고속절단기, 드릴비트세트",에어펌프,,,,False,,
밧데리 충전기,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 케이블컷터, 전기인두",충전임팩트드라이버,,충전식,,False,,
방구석 방송세트,success,전동공구세트,"전동공구세트, 소켓렌치세트, 기어렌치세트, T렌치세트, SDS드릴비트",전동공구세트,,,,True,,
방구석라이브세트,success,소켓렌치세트,"소켓렌치세트, 스패너세트, 기어렌치세트, T렌치세트, 전동공구세트",소켓렌치세트,,,,True,,
방수돗자리,success,고지가위,"고지가위, 먹통, 전지가위, 목공줄, 수평기",고지가위,,,,False,,
방역기,success,전지가위,"전지가위, 납볼망치, 직각자, 돌망치, 장도리",전지가위,,,,True,,
방역분무기,success,공구세트,"공구세트, 전동공구세트, 전동압착기, 보안경, 전지가위",공구세트,,,,True,,
방역소독기,success,석고대패,"석고대패, 그립망치, 돌망치, 납볼망치, 전동압착기",석고대패,,,,True,,
방역소독기 (무선),success,석고대패,"석고대패, 전동압착기, 그립망치, 돌망치, 납볼망치",석고대패,,무선,,True,,
방역소독기 (유선),success,석고대패,"석고대패, 전동압착기, 그립망치, 에어타카, 전지가위",석고대패,,유선,,True,,
방우형 전선릴 KXGBP-13(1.0530M),success,고속절단기,"고속절단기, SDS드릴비트, 클램프미터, 전동공구세트, 정밀드라이버세트",고속절단기,,,"KXGBP-13, 길이 1.0530M",False,,
방울집게,success,냉동라쳇렌치,"냉동라쳇렌치, 앤드컷팅니퍼, 버니어캘리퍼스, 다이아고날플라이어, 옵셋렌치",옵셋렌치,,,,False,,
방청윤활유,success,만능렌치,"만능렌치, 직각자, 송풍기, 그립망치, 납볼망치",만능렌치,,,,True,,
배관커터,success,타일컷터,"타일컷터, 와이어스트리퍼, 편구스패너, 양용드라이버, 볼렌치세트",타일컷터,,,,False,,
배드민턴 세트,success,T렌치세트,"T렌치세트, 기어렌치세트, 소켓렌치세트, 볼렌치세트, 스패너세트",T렌치세트,,,,True,,
배수구 청소기,success,스프링배관청소기,"스프링배관청소기, 목공줄, 목공용드릴비트, 드릴비트세트, 전동압착기",스프링배관청소기,,,,False,,
배수펌프,success,에어펌프,"에어펌프, 목공용드릴비트, 철공용드릴비트, 철판가위, 클램프미터",에어펌프,,,,False,,
배터리충전기,success,배터리팩,"배터리팩, 충전임팩트드라이버, 전기인두, 충전드릴, 고속절단기",충전드릴,,배터리,,False,,
백마,success,장도리,"장도리, 에어건, 빠루망치, 돌망치, 줄자",장도리,,,,True,,
백마접톱,success,원형톱,"원형톱, 목공용접톱, 쇠톱, 접톱, 목공줄",접톱,,,,False,,
백터스트리퍼,success,와이어스트리퍼,"와이어스트리퍼, 편구스패너, 타일컷터, 스크레퍼, 전선릴",와이어스트리퍼,,,,False,와이어스트리퍼,True
범위측정기,success,라돈측정기,"라돈측정기, 수평기, 육각렌치, 직각자, 육각렌치세트",라돈측정기,,,,False,,
베셀드라이버,success,양용드라이버,"양용드라이버, 와이어스트리퍼, 카운터싱크, 편구스패너, 볼렌치세트",양용드라이버,,,,False,,
벡터 스트리퍼,success,플라이어렌치,"플라이어렌치, 굽은노즈플라이어, 전동드라이버, 스냅링플라이어, 다이아고날플라이어",스냅링플라이어,,,,False,,
벤치,success,다림추,"다림추, 수평기, 탭세트, 테이블톱, 육각렌치",다림추,,,,False,,
벤트노즈플라이어,success,앵글그라인더,"앵글그라인더, 바이스그립플라이어, 다이아고날플라이어, 스냅링플라이어, 냉동라쳇렌치",바이스그립플라이어,,,,False,,
변기 관통기,success,먹통,"먹통, 목공줄, 전지가위, 그립망치, 스프링배관청소기",스프링배관청소기,,,,False,,
별렌치,success,장도리,"장도리, 빠루망치, 만능렌치, 고무망치, 육각렌치",만능렌치,,,,False,,
별렌치 (접이식),success,별렌치세트,"별렌치세트, 소켓렌치세트, 스패너세트, 만능렌치, 기어렌치세트",별렌치세트,,,접이식,False,,
별렌치 세트,success,별렌치세트,"별렌치세트, 기어렌치세트, 육각렌치세트, 전동공구세트, T렌치세트",별렌치세트,,,,False,,
별렌치세트,success,별렌치세트,"별렌치세트, 소켓렌치세트, 기어렌치세트, 스패너세트, 전동공구세트",별렌치세트,,,,False,별렌치세트,True
별렌치세트(접이식),success,별렌치세트,"별렌치세트, 육각렌치세트, 기어렌치세트, 전동공구세트, 라돈측정기",별렌치세트,,,접이식,False,,
보급형 드릴날세트,success,드릴비트세트,"드릴비트세트, 공구세트, 전동공구세트, 목공용드릴비트, 공구함세트",드릴비트세트,,,,False,,
보드게임 (할리갈리외 16종),success,편구스패너,"편구스패너, 소켓렌치세트, 스패너세트, 볼렌치세트, 타일컷터",편구스패너,,,,True,,
보드게임 강아지똥,success,해머드릴,"해머드릴, 커터, 전동드릴, 쇠지렛대, 타일컷터",해머드릴,,,,True,,
보드게임 다빈치코드,success,소켓렌치세트,"소켓렌치세트, 스패너세트, 편구스패너, 볼렌치세트, 타일컷터",소켓렌치세트,,,,True,,
보드게임 사보타지,success,스냅링플라이어,"스냅링플라이어, 앤드컷팅니퍼, 다이아고날플라이어, 굽은노즈플라이어, 플라이어렌치",스냅링플라이어,,,,True,,
보드게임 상어 아일랜드,success,다이아고날플라이어,"다이아고날플라이어, 스냅링플라이어, 플라이어렌치, 앤드컷팅니퍼, 냉동라쳇렌치",다이아고날플라이어,,,,True,,
보드게임 우노,success,편구스패너,"편구스패너, 쇠지렛대, 전선릴, 타일컷터, 전동드릴",편구스패너,,,,True,,
보드게임 젝스님트,success,앤드컷팅니퍼,"앤드컷팅니퍼, 냉동라쳇렌치, 충전해머드릴, 플라이어렌치, 다이아고날플라이어",앤드컷팅니퍼,,,,True,,
보드게임 클루,success,스패너,"스패너, 만능렌치, 편구스패너, 타일컷터, 빠루망치",스패너,,,,True,,
보드게임 텀블링 몽키,success,편구스패너,"편구스패너, 타일컷터, 쇠지렛대, 충전해머드릴, 양용드라이버",편구스패너,,,,True,,
보드게임 할리갈리,success,다이아고날플라이어,"다이아고날플라이어, 냉동라쳇렌치, 스냅링플라이어, 앤드컷팅니퍼, 플라이어렌치",다이아고날플라이어,,,,True,,
보드게임 흔들흔들 해적선,success,로터리해머드릴,"로터리해머드릴, 충전해머드릴, 타일컷터, 편구스패너, 쇠지렛대",로터리해머드릴,,,,True,,
보쉬,success,에어건,"에어건, 커터, 스패너, 타카, 먹통",에어건,보쉬(BOSCH),,,False,,
보쉬 13RE,success,빠루망치,"빠루망치, 만능렌치, 전동타카, 카운터싱크, 타카",전동타카,BOSCH,유선,,False,해머드릴,False
보쉬 GLM 40 거리측정기,success,라돈측정기,"라돈측정기, 고속절단기, SDS드릴비트, 클램프미터, 전동압착기",라돈측정기,보쉬(BOSCH),,,False,레이저거리측정기,False
보쉬 advanced impact 1800,success,전동압착기,"전동압착기, 고속절단기, 전동공구세트, 라돈측정기, SDS드릴비트",전동공구세트,BOSCH,배터리,,False,,
보쉬 거리측정기,success,라돈측정기,"라돈측정기, 육각렌치, 육각렌치세트, 수평기, 만능렌치",라돈측정기,보쉬(BOSCH),,,False,레이저거리측정기,False
보쉬 그라인더(타일절단용),success,다이아고날플라이어,"다이아고날플라이어, 냉동라쳇렌치, 스냅링플라이어, 앵글그라인더, 앤드컷팅니퍼",앵글그라인더,보쉽(BOSCH),,,False,,
보쉬 다목적 드릴비트세트,success,드릴비트세트,"드릴비트세트, 공구함세트, 기어렌치세트, 전동공구세트, 공구세트",드릴비트세트,보쉬(BOSCH),,,False,,
보쉬 무선그라인더,success,냉동라쳇렌치,"냉동라쳇렌치, 앤드컷팅니퍼, 다이아고날플라이어, 옵셋렌치, 스냅링플라이어",냉동라쳇렌치,BOSCH,충전식(무선),,True,앵글그라인더,False
보쉬 비트 세트,success,비트세트,"비트세트, T렌치세트, 기어렌치세트, 스패너세트, 공구함세트",비트세트,보쉬(BOSCH),,,False,,
보쉬 비트세트(100PCS),success,비트세트,"비트세트, SDS드릴비트, 정밀드라이버세트, 고속절단기, 전동공구세트",비트세트,보쉬(BOSCH),,100PCS,False,비트세트,True
보쉬 수공구,success,빠루망치,"빠루망치, 그립망치, 만능렌치, 목공줄, 돌망치",빠루망치,BOSCH,,,False,,
보쉬 수공구세트,success,목공줄,"목공줄, 공구세트, 기어렌치세트, 전동공구세트, 스패너세트",공구세트,보쉬(BOSCH),,,False,공구세트,True
보쉬 스패너 세트,success,스패너세트,"스패너세트, 소켓렌치세트, 기어렌치세트, T렌치세트, 전동공구세트",스패너세트,보쉬(BOSCH),,,False,스패너세트,True
보쉬 열풍기,success,열풍기,"열풍기, 송풍기, 육각렌치, 만능렌치, 가스토치",열풍기,BOSCH,,,False,열풍기,True
보쉬 일반 드릴,success,전지가위,"전지가위, 목공줄, 빠루망치, 납볼망치, 임팩트드릴",임팩트드릴,보쉬(BOSCH),,,False,전동드릴,False
보쉬 임팩드릴,success,해머드릴,"해머드릴, 충전해머드릴, 전동드릴, 전선릴, 와이어스트리퍼",해머드릴,보쉬(BOSCH),,,False,,
보쉬 전기그라인더,success,충전해머드릴,"충전해머드릴, 편구스패너, 전동드릴, 와이어스트리퍼, 타일컷터",전동드릴,보쉬(BOSCH),유선,,False,,
보쉬 전기해머드릴 13RE,success,전동공구세트,"전동공구세트, 고속절단기, 충전드릴, 만능렌치, 끌세트",충전드릴,보쉬(BOSCH),배터리,,False,,
보쉬 전동  드릴,success,전동드릴,"전동드릴, 해머드릴, 전선릴, 편구스패너, 고무망치",전동드릴,보쉬(BOSCH),유선,,False,,
보쉬 전동 그라인더,success,바이스그립플라이어,"바이스그립플라이어, 냉동라쳇렌치, 앵글그라인더, 다이아고날플라이어, 스냅링플라이어",앵글그라인더,보쉬(BOSCH),전동,,False,,
