"구분자(PK)","공구 대분류 코드","공구 대분류","공구 중분류 코드","공구 중분류","공구 이름","공구 모델","과금기준","요금","요금(과금기준 + 요금)","수량","장소 PK","대여장소명","상세주소","위치(위도,경도)","위도","경도","웹사이트주소","전화번호","평일오픈시간","평일클로즈시간","토요일오픈시간","토요일클로즈시간","일요일오픈시간","일요일클로즈시간","공휴일오픈시간","공휴일클로즈시간","생성일시"
"13990","1","일반공구","19","기타 일반공구","부탄가스히터","","1회","0","무료","1","13016","역삼2동 주민센터 공구대여소","서울특별시 강남구 역삼동 761-26","37.4959857,127.0467983","37.4959857","127.0467983","","02-3423-7353","0900","1800","","","","","","","20220621172635"
"9393","1","일반공구","19","기타 일반공구","비트 SDS PLUS세트","","1회","0","무료","1","13011","논현1동 주민센터","서울특별시 강남구 논현동 133-13","37.5115706,127.028461","37.5115706","127.028461","","02-3423-7420","0900","1800","","","","","","","20181122101610"
"15007","1","일반공구","19","기타 일반공구","비트세트","","1회","0","무료","1","337","우리동네 공구도서관(신길6동)","서울특별시 영등포구 대방천로 167","37.4993832,126.909785","37.4993832","126.909785","","02-2670-1330","0900","1800","","","","","","","20221031164452"
"17354","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13511","서촌마을관리소","필운대로 45","37.5802058,126.9685189","37.5802058","126.9685189","","027206650","1000","1700","1000","1700","1000","1700","","","20250724170813"
"16631","1","일반공구","19","기타 일반공구","빠루","","1일","0","1일 300원","1","74","낙성대동 공구대여소","서울특별시 관악구 봉천동 1624-24","37.4763442,126.9584097","37.4763442","126.9584097","","02-879-4416","0900","1800","","","","","","","20240610143008"
"16588","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13378","목1동주민센터 공구대여소","서울특별시 양천구 목동 919-3","37.5303399,126.8711141","37.5303399","126.8711141","","02-2620-3948","","","","","","","","","20240520114342"
"16558","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13381","신월1동주민센터 공구대여소","곰달래로1길 38","37.532808,126.831487","37.532808","126.831487","","02-2620-4048","","","","","","","","","20240517160953"
"16526","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13388","신월4동주민센터 공구대여소","서울특별시 양천구 신월동 425-2","37.5246218,126.8401341","37.5246218","126.8401341","","02-2620-4126","0900","1800","","","","","","","20240516203243"
"16502","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13389","신월6동주민센터 공구대여소","서울특별시 양천구 신월동 1078-1","37.5179812,126.8451211","37.5179812","126.8451211","","02-2620-4160","0900","1800","","","","","","","20240516165038"
"16486","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13390","신정7동주민센터 공구대여소","서울특별시 양천구 신정동 324-5","37.514393,126.8597007","37.514393","126.8597007","","02-2620-4318","","","","","","","","","20240516162808"
"16476","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13382","신월2동주민센터 공구대여소","중앙로53길 47","37.5249763,126.8444512","37.5249763","126.8444512","","02-2620-4073","","","","","","","","","20240516161221"
"16414","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13386","목3동주민센터 공구대여소","서울특별시 양천구 목동 642-1","37.5448009,126.8644431","37.5448009","126.8644431","","02-2084-5298","0900","1800","","","","","","","20240514092037"
"16400","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13387","신월3동주민센터 공구대여소","남부순환로54길 5","37.5336234,126.8291541","37.5336234","126.8291541","","02-2620-4093","","","","","","","","","20240513164037"
"16387","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13379","목2동주민센터 공구대여소","서울특별시 양천구 목동 530-6","37.5461131,126.8717128","37.5461131","126.8717128","","02-2620-3964","0900","1800","","","","","","","20240513141405"
"14015","1","일반공구","19","기타 일반공구","빠루","","1일","0","1일 300원","1","68","보라매동주민센터 가정용공구대여소","서울특별시 관악구 봉천로 279-8","37.4881304,126.9305843","37.4881304","126.9305843","","02-879-4209","0900","1800","","","","","","","20220621195114"
"10932","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","473","부암동 공구대여소","서울특별시 종로구 창의문로 145","37.59242,126.96407","37.59242","126.96407","","02-2148-5095","0900","1800","","","","","","","20201125104847"
"9486","1","일반공구","19","기타 일반공구","빠루","","1회","0","무료","1","13012","논현2동 주민센터","서울특별시 강남구 논현동 114-24","37.5173282,127.0372005","37.5173282","127.0372005","","02-3423-7508","0900","1800","","","","","","","20181122104539"
"16614","1","일반공구","19","기타 일반공구","빠루(600mm)","","1회","0","무료","1","13384","신정2동주민센터 공구대여소","목동동로 152","37.5191665,126.8705563","37.5191665","126.8705563","","02-2620-4222","","","","","","","","","20240522151731"
"16541","1","일반공구","19","기타 일반공구","빠루(600mm) ","","1회","0","무료","1","13383","신정1동주민센터 공구대여소","양천구 중앙로32길 1","37.5185289,126.8542636","37.5185289","126.8542636","","02-2620-4193","","","","","","","","","20240517140211"
"17317","1","일반공구","19","기타 일반공구","읛치","","1회","0","무료","1","13020","개포1동 주민센터 공구대여소","서울특별시 강남구 개포로 303 현대1차상가 1층","37.4824625,127.0544858","37.4824625","127.0544858","","02-3423-7670","0900","1800","","","","","","","20250707093012"
"9971","1","일반공구","19","기타 일반공구","사다리(2단)","","1회","0","무료","1","13022","도곡1동 주민센터","서울특별시 강남구 도곡동 892-6","37.488238,127.0390246","37.488238","127.0390246","","02-3423-7453","0900","1800","","","","","","","20181127134809"
"12184","1","일반공구","19","기타 일반공구","삼각대","","1회","0","무료","1","13068","동작구 행복마을방","서울특별시 동작구 상도동 535","37.5039005,126.9417927","37.5039005","126.9417927","","02-822-9106","0900","1800","","","","","","","20201127171812"
"15164","1","일반공구","19","기타 일반공구","샌더","","1회","0","무료","1","466","증산동 공구도서관(은평구민만대여가능)","서울특별시 은평구 증산동 187-19","37.5843567,126.9070442","37.5843567","126.9070442","","02-351-5411","0900","1800","","","","","","","20221122141414"
"14050","1","일반공구","19","기타 일반공구","샌더기","","1회","0","무료","1","505","유락종합사회복지관","서울특별시 중구 신당동 160-2","37.56509,127.02276","37.56509","127.02276","","02-2235-4000","0900","1800","","","","","","","20220622142922"
"16951","1","일반공구","19","기타 일반공구","샌딩페이퍼","","1회","0","무료","5","161","이문제1동 공구대여소","서울특별시 동대문구 이문동 120-1","37.597861,127.0654478","37.597861","127.0654478","","02-2171-6610","0900","1800","","","","","","","20240919132539"
"13960","1","일반공구","19","기타 일반공구","생활공구세트","","1회","0","무료","2","333","우리동네 공구도서관(문래동)","서울특별시 영등포구 문래동3가 55-16","37.51712,126.89953","37.51712","126.89953","","02-2670-1175","0900","1800","","","","","","","20220621141000"
"8576","1","일반공구","19","기타 일반공구","소켓","","1회","0","무료","1","87","자양4동 생활공구대여소","서울특별시 광진구 자양동 63-1","37.5341115,127.0662969","37.5341115","127.0662969","","02-450-1823","0900","1800","","","","","","","20180202133000"
"15284","1","일반공구","19","기타 일반공구","소켓렌치세트","","1회","0","무료","1","94","구로4동 공구대여소","서울특별시 구로구 구로동 317-87","37.4916271,126.8891697","37.4916271","126.8891697","","02-2620-7529","0900","1800","","","","","","","20230130200913"
"9637","1","일반공구","19","기타 일반공구","소켓렌치세트","","1회","0","무료","1","13015","신사동 주민센터","서울특별시 강남구 신사동 548-1","37.5239769,127.0227755","37.5239769","127.0227755","","02-3423-7303","0900","1800","","","","","","","20181123140158"
"15336","1","일반공구","19","기타 일반공구","손대패","","1회","0","무료","1","166","흑석동주민센터 공구대여소","서울특별시 동작구 흑석한강로11","37.5058617,126.966612","37.5058617","126.966612","","02-820-2546","0900","1800","","","","","","","20230303142140"
"10928","1","일반공구","19","기타 일반공구","손도끼","","1회","0","무료","1","472","삼청동 공구대여소","서울특별시 종로구 삼청로 107","37.58501,126.98186","37.58501","126.98186","","02-2148-5063","0900","1800","","","","","","","20201125104736"
"17291","1","일반공구","19","기타 일반공구","손목가드 자석밴드","","1일","0","1일 1000원","2","260","장위1동 공구대여소","서울특별시 성북구 장위동 225-100","37.61408,127.04366","37.61408","127.04366","","02-2241-5647","0900","1800","","","","","","","20250626165945"
"15793","1","일반공구","19","기타 일반공구","손목가드 자석밴드","","1일","0","1일 1000원","1","13240","월곡2동주민센터 공구대여소","서울특별시 성북구 상월곡동 97-22","37.6057667,127.0478758","37.6057667","127.0478758","","02-2241-5627","0900","1800","","","","","","","20230718131536"
"16893","1","일반공구","19","기타 일반공구","손보호기 팡팡","","1회","0","무료","2","333","우리동네 공구도서관(문래동)","서울특별시 영등포구 문래동3가 55-16","37.51712,126.89953","37.51712","126.89953","","02-2670-1175","0900","1800","","","","","","","20240813121540"
"15432","1","일반공구","19","기타 일반공구","손보호기 팡팡","","1회","0","무료","1","336","우리동네 공구도서관(신길4동)","서울특별시 영등포구 신길로42길 1","37.50845,126.91128","37.50845","126.91128","","02-2670-1297","0900","1800","","","","","","","20230427141305"
"16995","1","일반공구","19","기타 일반공구","손보호기팡팡","","1회","0","무료","1","13490","공구도서관(도림동주민센터)","서울특별시 영등포구 도영로7길 10","37.509475,126.89595","37.509475","126.89595","","0226701158","0900","1800","","","","","","","20241031132428"
"15029","1","일반공구","19","기타 일반공구","손보호기팡팡","","1회","0","무료","1","343","우리동네 공구도서관(신길5동)","서울특별시 영등포구 신길동 422","37.50164,126.90522","37.50164","126.90522","","02-2670-1304","0900","1800","","","","","","","20221101124704"
"15806","1","일반공구","19","기타 일반공구","손전등","","1회","0","무료","1","78","중곡4동 생활공구대여소","서울특별시 광진구 중곡동 62-24","37.559041,127.0893589","37.559041","127.0893589","","02-450-5135","0900","1800","","","","","","","20230719143344"
"10993","1","일반공구","19","기타 일반공구","손전등","","1회","0","무료","1","13043","면목2동주민센터 공구대여소","서울특별시 중랑구 면목동 180-8","37.5897778,127.079039","37.5897778","127.079039","","02-2094-6053","0900","1800","","","","","","","20201125133449"
"13808","1","일반공구","19","기타 일반공구","손타카","","1회","0","무료","2","497","약수동주민센터 공구대여소","서울특별시 중구 신당동 366-15","37.55247,127.00899","37.55247","127.00899","","02-3396-8522","0900","1800","","","","","","","20220620150415"
